Letter,Direction,Eccentricity,Reaction Time (s)
E,0,10,0.44691559998318553
P,0,30,0.41686390002723783
P,0,30,0.3779803000506945
E,0,0,0.7206805999740027
P,0,30,0.3201495999819599
P,0,20,0.3020351000013761
P,0,20,0.2859369999496266
E,0,10,0.41598759999033064
E,0,30,0.5242663999670185
E,0,0,0.4203935000114143
E,0,20,0.5007723000016995
P,0,30,0.3474525000201538
E,0,10,0.39681270002620295
P,0,30,0.30678400001488626
P,0,10,0.3266215999610722
P,0,40,0.3096981000271626
E,0,20,0.47238170000491664
P,0,20,0.7213013999862596
E,0,40,0.4483073999872431
E,0,20,0.5301744000171311
E,0,40,0.39288160001160577
E,0,10,0.33064260001992807
E,0,20,0.3564735999680124
P,0,30,0.40988629998173565
P,0,30,0.33846170001197606
E,0,10,0.331381700001657
E,0,30,0.399806399946101
P,0,10,0.37162059999536723
P,0,10,0.3198553000111133
P,0,40,0.30798939999658614
P,0,0,0.5569430000032298
P,0,10,0.36315900000045076
P,0,40,0.36702649999642745
E,0,0,0.4231224000104703
P,0,20,0.4018674999824725
P,0,20,0.3967657000175677
E,0,30,0.37474640004802495
P,0,40,0.35339369997382164
P,0,10,0.41519400000106543
P,0,0,0.5329326999490149
P,0,0,0.3531057999935001
P,0,20,0.4608330999617465
E,0,40,0.5682515000225976
E,0,0,0.352419100003317
E,0,0,0.45018939999863505
P,0,0,0.4717425999697298
P,0,40,0.43750949995592237
P,0,10,0.38563999999314547
E,0,20,0.4714986000326462
E,0,0,0.38142900000093505
P,0,40,0.3158053000224754
P,0,20,0.490214699995704
E,0,10,0.3339424000005238
E,0,0,0.4373819999746047
P,0,10,0.2765269000083208
E,0,30,0.4765435000299476
P,0,30,0.41017460002331063
P,0,30,0.4129568000207655
E,0,20,0.40246959996875376
P,0,20,0.467323100019712
P,0,30,0.3543892999878153
P,0,40,0.38739729998633265
P,0,40,0.42472649994306266
P,0,20,0.402268500009086
E,0,10,0.4030446999822743
P,0,20,0.37100660003488883
P,0,10,0.329800300009083
P,0,30,0.29669089999515563
E,0,40,0.7626139000058174
E,0,10,0.454325600003358
P,0,10,0.4879607000038959
E,0,20,0.8456558000179939
E,0,0,0.5210905999992974
P,0,40,0.4628586000180803
P,0,0,0.4993053000071086
E,0,10,0.5318056999822147
P,0,40,0.4010071000084281
P,0,40,0.46464399999240413
P,0,20,0.42016989999683574
P,0,20,0.36664349999045953
P,0,40,0.32807449996471405
P,0,30,0.2885510000050999
E,0,30,0.4110000000218861
E,0,0,0.36954320000950247
E,0,0,0.3384929999592714
P,0,0,0.4126675999723375
P,0,20,0.3118399999802932
E,0,0,0.38695289997849613
E,0,0,0.30694670003140345
P,0,10,0.2791507000220008
P,0,40,0.39349159999983385
P,0,30,0.4100353000103496
P,0,30,0.4929742999956943
E,0,0,0.3605725999805145
E,0,10,0.3376435000100173
E,0,30,0.353242399985902
E,0,40,0.4656323000090197
