Letter,Direction,Eccentricity,Reaction Time (s)
E,2,40,0.5456949000000577
E,2,10,0.507135299999959
P,2,40,0.5645028999999795
B,2,40,0.5413300999999819
E,2,40,0.6391800000000103
E,2,0,0.5303106999999727
P,2,30,0.5894506000000774
B,2,20,0.57179450000001
B,2,10,0.4181557999999086
B,2,10,0.3127684999999474
P,2,20,0.509506999999985
P,2,40,0.5474680000000944
B,2,0,0.47157640000000356
B,2,20,0.4630098000000089
E,2,0,0.44269759999997405
P,2,10,0.45467429999985143
P,2,10,0.4357901999999285
B,2,30,0.5209207999998853
P,2,0,0.41612160000022413
P,2,0,0.38557760000003327
E,2,20,0.6257838000001357
P,2,10,0.4671647000000121
B,2,10,0.4628124000000753
P,2,20,0.5157647999999426
B,2,40,0.6150089999998727
P,2,10,0.4585252000001674
P,2,20,0.6403232000000116
E,2,30,0.5444794999998521
B,2,10,0.4287770000000819
B,2,30,0.45637710000005427
P,2,0,0.44568409999988035
P,2,30,0.731698999999935
E,2,30,0.624369900000147
B,2,0,0.6522921000000679
P,2,20,0.45966299999986404
B,2,40,0.6216990000000351
E,2,20,0.5024255999999241
B,2,30,0.5729621999998926
P,2,20,0.5356564999999591
B,2,40,0.5218052000000171
P,2,40,0.5735850000000937
B,2,0,0.43670139999994717
B,2,10,0.4020965000001979
B,2,30,0.5600202999999055
